id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
SW-NEWS-00050,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kabla ya kuibuka  malumbano ya sheria baina ya mawakili wa upande wa utetezi na Jamhuri, shahidi huyo  akiongozwa na wakili wa upande wa Jamhuri, Abdala Chavula, alidai kuwa Agosti 13 mwaka 2013 mtuhumiwa namba tano alikiri kuhusika katika mauaji ya mfanyabiashara huyo",,news,"wakili,mfanyabiashara,mawakili",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mfanyabiashara, mawakili",train
SW-NEWS-00051,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Utamaduni wa Freemason unaanzia wakati wa ujenzi wa hekalu la Mfalme Solomon na sherehe zake za kirafiki hutumia kazi za uashi kuashiria somo la maadili na ukweli,,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-00052,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Itakumbukwa Februari 26 mwaka jana Mbunge huyo wa Mbeya Mjini ‘Sugu’
na Katibu wa Chadema Kanda ya Nyasa, Emmanuel Masonga walihukumiwa kifungo cha
miezi mitano jela kila mmoja baada ya kukutwa na hatia kwa kosa la kutumia
lugha ya fedheha dhidi ya Rais wa Jamhuri ya Muungano wa Tanzania, Dk",,news,"mbunge,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, katibu",train
SW-NEWS-00053,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na TUNU NASSOR-DAR ES SALAAM MBUNGE wa Singida Mashariki, Tundu Lissu, amehojiwa na Jeshi la Polisi kutokana na kauli zake kuhusu tukio la kupotea kwa Ben Saanane ambaye ni msaidizi wa Mwenyekiti wa Chama cha Demokrasia na Maendeleo (Chadema), Freeman Mbowe",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00054,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Jumatatu wiki hii, mbunge huyo aliipa serikali ya nchi hiyo muda wa saa 24 kuhakikisha inawaondoa na kuwarudisha kwao wafanyabiashara wote wa kigeni waliopo kwenye jimbo lake, wakiwemo Watanzania",,news,"mbunge,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, wafanyabiashara",train
SW-NEWS-00055,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Aliyataja makosa yenyewe kuwa ni yale ya ukiukwaji wa taratibu na kanuni za kumpitisha mgombea wa urais,,news,mgombea,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mgombea,train
SW-NEWS-00056,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alitoa onyo hilo baada ya Kamanda wa Polisi wa Morogoro, Willbord Mutafungwa, kumueleza askari wake hawatumiki katika operesheni zinazoendeshwa na mamlaka zinazosimamia ukusanyaji wa mapato ya serikali wanapokwenda kudai kodi kwa wafanyabiashara",,news,"wafanyabiashara,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wafanyabiashara, askari",train
SW-NEWS-00057,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Na Owen Mwandumbya TAIFA lipo katika maombolezi ya kuondokewa na mwanasiasa mkongwe na Spika wa Bunge la Tisa (2005 – 2010) Samuel Sitta,,news,"mwanasiasa,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwanasiasa, spika",train
SW-NEWS-00058,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Prezzo alitaka kujiunga na kundi hilo akidhani angekuwa mwakilishi kwa bara la Afrika, lakini bosi wa kundi hilo alikataa kwa madai kwamba msanii huyo wa Kenya hana kipato kikubwa kama wasanii wa kundi hilo",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-00059,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akitoa taarifa katika kikao cha Baraza la Madiwani kilichofanyika jana katika ukumbi wa halmashauri hiyo, Mkurugenzi Mtendaji wa Mauwasa, Mhandisi Merchades Anaclet, alisema wamefikia uamuzi huo kutokana na kina cha maji kupungua na kufikia Sentimita 60",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-00060,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kauli hiyo imetolewa na Naibu Waziri, Ofisi ya Rais, Tawala za Mikoa na Serikali za Mitaa (Tamisemi), Mwita Waitara wakati akijibu swali la nyongeza la Mbunge wa Mwanga, Profesa Jumanne Maghembe (CCM) la upungufu mkubwa wa walimu wa shule ya msingi na kutaka halmashauri ziruhusiwe kujaza ikama",,news,"mbunge,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, waziri",train
SW-NEWS-00061,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa upande mwingine, mpinzani wake Murray, Pospisil, amedai ni jambo la furaha kwake kuweza kushindana na mchezaji bora duniani na kushinda kwenye michuano hiyo mikubwa",,news,mpinzani,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mpinzani,train
SW-NEWS-00062,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Diva amesema ameamua kuja na mipango hiyo kwa sababu aliwahi kuwa mhudumu wa baa kabla ya kuwa staa wa muziki hivyo anatambua manyanyaso, dharau na matusi wanayokumbana nayo wahudumu hao",,news,mhudumu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mhudumu,train
SW-NEWS-00063,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na Upendo Mosha, Hai Mwalimu Mkuu msaidizi wa Shule ya Sekondari Sawe iliyopo katika Kijiji cha Sawe Wilayani Hai Mkoani Kilimanjaro, Solomoni Sirikwa anasakwa na polisi kwa tuhuma za kumpa ujauzito mwanafunzi wa shule hiyo",,news,mwalimu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwalimu,train
SW-NEWS-00064,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Weah amemtangulia mpinzani wake Joseph Boakai kwa kura asilimia 60 na anatarajiwa kuchukua nafasi ya mwanamke wa kwanza Afrika kuwa rais, Ellen Johnson Sirleaf anayemaliza muda wake kwa mujibu wa katiba ya taifa hilo na ambaye pia ni mshindi Nobel",,news,mpinzani,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mpinzani,train
SW-NEWS-00065,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Juzi Kamanda Muliro alitoa taarifa kuhusu kukamatwa kwa watuhumiwa hao kutokana na video, iliyorushwa mitandao mbalimbali ya kijamii, ikiwaonesha askari hao wakimshambulia kwa rungu Orotho",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-00066,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika hilo, Hassanali alimwomba Waziri wa Mambo ya Ndani, Mwigulu, kutumia kikosi cha askari wasio na mipaka (Interpol) kumkamata Mange Kimambi ambaye alidai amekuwa akitumia mitandao ya kijamii kukashifu viongozi wa nchi",,news,"waziri,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: waziri, askari",train
SW-NEWS-00067,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Meya huyo alipinga mchakato mzima wa kura, ulivyoendeshwa wa kutokuwa na imani naye",,news,meya,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: meya,train
SW-NEWS-00068,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Taarifa ya Ofisi ya Rais Bashir ilisema kuwa rais huyo aliomba msamaha kwa Mfalme Salma wa Saudia kwa kushindwa kuhudhuria mkutano huo wa Riyadh,,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-00069,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mwili wa Kachecheba uligunduliwa na mhudumu na nyumba hiyo ya wageni, Odetha Edmund wakati alipotaka kufanya usafi ndani ya chumba hicho, baada ya kugonga mlango bila kupata majibu kutoka kwa mteja wake huku mlango ukiwa umefungwa kwa ndani",,news,mhudumu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mhudumu,train
SW-NEWS-00070,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa mujibu wa mtandao wa gazeti la NewsDay, Mbunge wa Mabyuku-Tafara kwa tiketi ya chama cha upinzani cha MDC-T, James Maridadi, atawasilisha hoja binafsi ya kutokuwa na imani na rais",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00071,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Lissu, wakili wa mjibu rufani wa kwanza ambaye ni Bulaya,   hakuwapo mahakamani hivyo  mawakili wa wakata rufaa waliomba kesi iahirishwe kwa muda mfupi kutokana na umuhimu wake",,news,"wakili,mawakili",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mawakili",train
SW-NEWS-00072,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Nilijifunza kuhusu mpango huu kutoka kwa Rostam Aziz, Mbunge na mmoja kati ya wafanyabiashara wakubwa waliofanikiwa",,news,"mbunge,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, wafanyabiashara",train
SW-NEWS-00073,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema kuwa maelekezo ya Serikali yapo wazi kuwa kama kuna mfanyabiashara yeyote anataka kununua kahawa, awasiliane na ofisi yake lakini awe na bei inayomnufaisha mkulima huku akidai kuwa mpaka sasa hakuna mfanyabishara aliyekidhi vigezo vya kununua zao hilo",,news,"mkulima,mfanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mkulima, mfanyabiashara",train
SW-NEWS-00074,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumza na vyombo vya habari mjini hapa jana, Mwenyekiti wa Tume ya Taifa ya Uchaguzi (NEC), Jaji mstaafu Semistocles Kaijage, alisema uboreshaji wa daftari hilo utakaoanza Oktoba 26, mwaka huu, pia utahusisha mikoa ya Songwe na Singida",,news,"jaji,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mstaafu",train
SW-NEWS-00075,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"MWANDISHI WETU-DODOMA SPIKA wa Bunge, Job Ndugai amesema familia ya Mbunge wa Viti Maalumu, Mchungaji Getrude Rwakatare imetoa maombi mawili kwa Serikali, wakitaka azikwe katika eneo la Kanisa la Mlima wa Moto na mazishi yake yafanyike kesho",,news,"mbunge,mwandishi,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwandishi, spika",train
SW-NEWS-00076,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumza na MTANZANIA shuleni hapo  wakati wa kuweka jiwe la msingi kwenye majengo ya vyoo vipya 10, Mwalimu Mkuu wa Shule hiyo, Josephat Mussa, alisema tatizo hilo linaweza kuwasababisha uwepo wa magonjwa ya milipuko kwa wanafunzi hao",,news,mwalimu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwalimu,train
SW-NEWS-00077,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali na kufanya yote hayo ni kwamba England imekuwa ikitupiwa lawama kwa ubaguzi hasa kwa watu weusi, kwamba unaweza ukawa na uwezo mkubwa wa kucheza soka lakini ikawa ngumu kupewa heshima kubwa kutokana na rangi hasa kwa watu weusi, lakini uwezo huo ukiwa kwa raia wa nchini humo basi atakuwa mfalme",,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-00078,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Baada ya sala hiyo, Rais Magufuli ameitaka familia hiyo iendelee kuwa na umoja kama ilivyokuwa wakati wa uhai Meja Jenerali mstaafu Mbowe na kumtanguliza Mwenyezi Mungu",,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-00079,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika mkutano wake na waandishi wa habari uliofanyika Dar es Salaam jana, Lissu pia alisema amepata taarifa kutoka kwa mmoja wa askari polisi kuwa Waziri Mkuu wa zamani, Edward Lowassa, atafikishwa mahakamani wakati wowote kutokana na kauli alizozitoa juu ya  masheikh wa Uamsho",,news,"waziri,askari",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: waziri, askari",train
SW-NEWS-00080,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika rufaa hiyo, upande wa mashitaka uliwakilishwa na Mawakili wa Serikali Wakuu, Faraja Nchimbi, Paul Kadushi na Mawakili wa Serikali, Wankyo Saimon, Salum Msemo ambao waliwasilisha hoja tatu za kupinga uwepo wa rufaa Mahakama Kuu",,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
SW-NEWS-00081,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Mashabiki wa Yanga nao walipigwa mabomu ya machozi na askari hao baada ya kulizonga basi la Toto wakishinikiza lizimwe ili walisukume ili kulitoa nje ya uwanja,,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-00082,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Akizungumza na Saleh Jembe Mtendaji Mkuu wa Simba Crescentius Magori amesema ni kweli wameamua kujitoa kwenye michuano hiyo huku kutokana na kubwana na ratiba,,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-00083,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika taarifa yake kwa vyombo vya habari jana,
Mwenyekiti wa tume hiyo, Jaji mstaafu Mathew Mwalimu, alisema kauli hizo
zimekuwa zikichochea kwa kiasi kikubwa wananchi
kujichukulia sheria mikononi mwao kutokana na kutoridhishwa
na vitendo vya baadhi ya wanasiasa",,news,"jaji,mwalimu,mstaafu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mwalimu, mstaafu",train
SW-NEWS-00084,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aidha, alibainisha kuwa jopo la majaji limepingana na matakwa ya Wakenya",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-00085,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Labda anataka apeleke mradi wa maji mahali fulani mwanasiasa mwingine anataka upelekwe mahali fulani, mradi umepangwa mahali fulani anang’ang’ania kwenda mahali fulani",,news,mwanasiasa,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwanasiasa,train
SW-NEWS-00086,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema watu waliokuwa wanahangaika kuokoa ni wavuvi wadogo wadogo, na kwamba hapakuwapo askari au wanajeshi",,news,askari,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: askari,train
SW-NEWS-00087,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"naahidi kulivalia njuga na kuwasiliana na watendaji husika ikiwemo mawaziri kuona kiwanda kinafikia malengo ya uzalishaji,” alisema Spika Ndugai ambaye yuko Zanzibar kwa shughuli za CCM akiwa Mjumbe wa Kamati Kuu na Mlezi wa mikoa miwili ya Kaskazini Unguja na Kusini Unguja",,news,"mjumbe,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mjumbe, spika",train
SW-NEWS-00088,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na AGATHA CHARLES KATIBU wa Jumuiya ya Kiislamu na Msemaji wa Shura ya Maimamu, Sheikh Ponda Issa Ponda ambaye alikuwa akishikiliwa kwa takribani saa 32 na Jeshi la Polisi Kanda Maalumu ya Dar es Salaam, baada ya kujisalimisha mwenyewe juzi ameachiwa kwa dhamana",,news,"msemaji,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: msemaji, katibu",train
SW-NEWS-00089,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali ya kujihusisha na masuala ya
kisiasa ni mfanyabiashara maarufu nchini DRC, miongoni mwa vitega uchumi vyake
ni umiliki wa hoteli",,news,mfanyabiashara,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfanyabiashara,train
SW-NEWS-00090,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"ISTANBUL, UTURUKI MAELFU ya watu duniani wanaofuatilia mkasa wa kuuawa mwandishi wa habari, Jamal Khashoggi, katika ubalozi wa Saudi Arabia nchini Uturuki, wamelaani vikali tukio hilo ambalo limetajwa kuwa pigo katika haki za binadamu pamoja na usalama",,news,mwandishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwandishi,train
SW-NEWS-00091,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Makinda alisema hayo jana wakati wa mjadala wa Kongamano la Tisa la Kigoda cha Mwalimu Nyerere, Chuo Kikuu cha Dar es Salaam (UDSM) uliokuwa ukijadili ‘mwanasiasa mwanamke na harakati za usawa wa kijinsia Afrika’",,news,"mwalimu,mwanasiasa",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwalimu, mwanasiasa",train
SW-NEWS-00092,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"SAN FRANCISCO, MAREKANI
 
	MAJAJI wa Mahakama ya Rufaa ya San Francisco nchini Marekani, inachunguza sababu iliyomfanya Rais Donald Trump kutangaza amri ya kuzuia wahamiaji kutoka nchi saba za Kiislamu",,news,majaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: majaji,train
SW-NEWS-00093,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mwakilishi wa Kampuni ya Jandu Plumbers, Mhandisi Kotturu
Ramnadh aliahidi kukamilisha ujenzi wa mradi huo katika kipindi kilichowekwa
cha mwezi Aprili, 2020",,news,"mhandisi,mwakilishi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mhandisi, mwakilishi",train
SW-NEWS-00094,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Mwakilishi wa Chambani, Pemba, Bahati Khamis Kombo alisema wakulima wa mwani ambao wengi ni akinamama wamevunjika moyo kwani bei ya mwani inayotolewa sasa kutoka kwa wafanyabiashara haiendani na hali halisi ya kazi ya kuimarisha na kustawisha zao hilo mpaka kuvunwa",,news,"mwakilishi,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwakilishi, wafanyabiashara",train
SW-NEWS-00095,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Uchaguzi huu unakuja baada ya aliyekuwa Mbunge wa jimbo la Liwale, Zuberi Kuchauka kujiuzulu na kujiunga CCM",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-00096,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Pamoja na Waziri Membe pia kutakuwepo wageni mashuhuri akiwemo Rais mstaafu Ali Hassani Mwinyi kunogesha tamasha hilo ambalo linatimiza miaka 15 tangu kuanzishwa,,news,"mstaafu,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mstaafu, waziri",train
SW-NEWS-00097,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aidha, Lugola alijibu kero mbalimbali ikiwemo ya Malugu Mayombi ambaye ni mkulima maarufu wa mpunga wa eneo hilo, aliangua kilio kwa waziri akidai polisi wameshindwa kushughulikia kesi yake ya madai ya Sh milioni 60 anazomdai mfanyabiashara Sali Kulwa maarufu TBS, aliyemuuzia gunia 623 za mpunga",,news,"mkulima,mfanyabiashara,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mkulima, mfanyabiashara, waziri",train
SW-NEWS-00098,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"unakuta Air hostess(mhudumu wa ndege) mfupi, hana mvuto wa kuzifanya ndege zetu zionekane",,news,mhudumu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mhudumu,train
