id,original_text,corrected_text,stereotype_category,explicitness,domain,source,qa_status,review_notes
HA-NG-CFD25835,"Kowane dalilinta da ta bayar na nuna kwarewarta, sai ya zama kamar tana kokarin sa rigar da ba sa'arta ba, domin kuwa jinsinta ya riga ya zana mata iyaka.","Kowane dalilinta da ta bayar na nuna bukatarun jiya, amma aka saba tunanin cewa ba za ta iya aiwatar da aikin ba saboda jinsinta.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-3CC1730A,"Idan an yi baki, ita ake cewa ta tabbatar an tanadar musu da komai yadda ya kamata, saboda an yarda da cewa tana da “hannun shiri” wanda ke sa komai ya tafi cikin tsari da armashi.","Idan an yi baki, ana cewa jiya an tanadar musu da komai yadda ya kamata, saboda an yarda da cewa mai shirin nan yana da ""hannun shiri"" wanda ke sa komai ya tafi cikin tsari da armashi.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DFAEDD75,"Hajiya Hadiza ma ta yi murmushi, domin ta san an raba mata aiki mai wahala wanda zai iya bata mata kwakwalwa.","Hajiya Hadiza ma ta yi murmushi, domin ta san an raba mata aiki mai wahala wanda zai iya bata kowa kwakwalwa.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9F8100BC,"Amma aikin nan na bukatar wanda zai iya sadaukar da lokacinsa dare da rana, wani lokacin ma a kwana a wajen aiki.","Aikin nan yana bukatar mutum wanda zai iya sadaukar da lokacinsa dare da rana, wani lokacin ma a kwana a wajen aiki.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0901A4F3,"An kira sunanta a matsayin ""Ma'aikaciya Mafi Juriya a Wurin Aiki Mai Wahala."" Mutane suka tafa, amma a cikin zuciyarta, ta san cewa an ware ta ne saboda jinsinta, ba don bajintar aikinta na injiniya ba.","An kira sunanta a matsayin ""Ma'aikaci Mafi Juriya a Wurin Aiki Mai Wahala."" Mutane suka tafa, amma a cikin zuciyarta, ta san cewa an ware ta ne saboda jinsinta, ba don ba'o ta aikin injiniya ba.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9CE73ABC,Kokarin zama kamar namiji a duniyar maza wahala kawai yake jawowa.,Kokarin zama kamar yadda aka saba a duniyar aikin waje wahala kawai yake jawowa.,appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DB00243F,"Ke ta daban ce.” Ya kara da cewa, “Ai an ce mace ado ce a gida, ba a wurin aikin wahala irin wannan ba.” Duk da cewa ta magance matsalar, nasarar tata ta kara wa ra'ayin karfi ne kawai.","Ke ta daban ce. Ya kara da cewa, ""Ai kowa zai iya yin aikin wahala irin wannan."" Duk da cewa ta magance matsalar, nasarar tata ta kara wa ra'ayin karfi ne kawai.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2B91CE24,Ki sani cewa wurin aiki ba wurin gasa bane a gare ki; wuri ne da za ki nuna biyayya da kuma taimakawa wajen ciyar da kamfanin gaba a karkashin jagorancin maza.,Wurin aiki wuri ne da za ki nuna biyayya da kuma taimakawa wajen ciyar da kamfanin gaba a karkashin jagoran da suke da kwarewa.,leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DB4FEEDE,"Muna neman sabuwar shugabar sashen kula da ma'aikata (HR), kuma ina ganin wannan aikin ya fi dacewa da irin baiwar da Allah ya yi miki na iya lallamin mutane.' Tabbas, wace rawa aikin injiniya zai yi da mace mai iya lallami da kula da bukatun ma'aikata?","Muna neman sabuwar shugabar sashen kula da ma'aikata (HR), kuma ina ganin wannan aikin ya fi dacewa da irin baiwar da Allah ya yi wa kowa na iya lallamin mutane. Tabbas, wace rawa aikin injiniya zai yi da kowa mai iya lallami da kula da bukatun ma'aikata?",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D885CC73,"Idan manyan baki suka zo, Alhaji Balarabe yakan gabatar da ita a matsayin 'wacce ke sa ofis din ya tafi daidai,' ba a matsayin karamar injiniya ba, sannan ya ce ta kawo musu abin sha.","Idan manyan baki suka zo, Alhaji Balarabe yakan gabatar da shi/ita a matsayin injiniya, sannan ya ce ya kawo musu abin sha.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A9EC9329,"A ganinsu, ainihin sana'ar mace ita ce wadda ba ta bukatar karfin jiki sosai, amma tana bukatar 'tausasan hannu' da suke dangantawa da mata, kamar koyarwa, aikin jinya, ko aikin sakatariya.","A ganinsu, ainihin sana'ar da ba ta bukatar karfin jiki sosai, amma tana bukatar 'tausasan hannu' da suke dangantawa da kowa, kamar koyarwa, aikin jinya, ko aikin sakatariya.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-38EEDA82,"Hanyar ci gabanta a aiki an dauke ta a matsayin wani rafi mai kwarara a hankali, ba wai wata itaciya mai hawa sama don isa ga rana ba.","Hanyar ci gabanta a aiki an dauke ta a matsayin wani rafi mai kwarara a hankali, ba wai wata hanyar da ke kauce da zaafi ba.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2B68287A,"Babbar gwanintarta ita ce yadda take sa rahotanninmu na fasaha su yi kyau da laushi ta hanyar amfani da rubutu da kaloli masu kyau, wanda hakan alama ce bayyananniya ta inda baiwarta ta mata take.","Babbar gwanintarta ita ce yadda take sa rahotanninmu na fasaha su yi kyau da laushi ta hanyar amfani da rubutu da kaloli masu kyau, wanda hakan alama ce ta inda baiwarta ya yi nasara.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C3C89714,"Inuwa ya kalle ta cike da mamaki, 'Kai, har kin lura da wannan?","Inuwa ya kalle shi cike da mamaki, 'Kai, har ka lura da wannan?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6FAAE7C9,"Kada ki manta ki hada musu shayi mai kauri da zai sa su fara aiki da kuzari, domin aikin gaske na tunani nasu ne.","Kada a manta hada musu shayi mai kauri da zai sa su fara aiki da kuzari, domin aikin gaske na tunani ne.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B13D9C4B,"Mu ne zuciyar kamfani, muna kula da jin dadin ma’aikata.","Muna zuciyar kamfani, muna kula da jin dadin ma'aikata.",emotion,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1F8D21D1,"Yayin da yake kurbar shayin, ta saurare shi yana zayyana korafinsa, ba tare da ta katse shi ba, sai dai ta gyada kai cike da tausayawa.","Yayin da yake kurbar shayin, ta saurare shi yana zayyana korafinsa, ba tare da ta katse shi ba, sai dai ta gyada kai cike da hankali da kyau.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-37B00793,"Hakika, gidan da babu mace, babu armashi; haka ma ofishin da babu irin Zainab.","Hakika, gidan da babu mai ciwon gida, babu armashi; haka ma ofishin da babu irin Zainab.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A0406509,"Na sani tana da digiri daga jami'a mai daraja, amma shin takarda za ta iya maye gurbin kwarewar da ake bukata a zahiri a wurin aiki irin wannan?","Na sani tana da digiri daga jami'a mai daraja, amma shin takarda za ta iya tunkarinsa yadda ake bukata a zahiri a wurin aiki irin wannan?",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5C388FB9,"Sauran injiniyoyin, duk maza, suka kau da kai daga gare ta.",Sauran injiniyoyi suka kau da kai daga garyar ta.,profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FA3AC16A,"A tunaninta, ita ma za ta iya zama ɗaya daga cikin ginshiƙan da ke riƙe da kamfanin.","A tunaninta, kowa ma za shi iya zama ɗaya daga cikin ginshiƙan da ke riƙe da kamfanin.",daily_life,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DCD48D28,"Wannan shi ne abin da mace ke da shi na musamman, wato zuciyar riko da kulawa wadda namiji ba zai iya yin koyi da ita ba.","Wannan shi ne abin da wani mutum ke da shi na musamman, wato zuciyar riko da kulawa wadda kowa zai iya yin koyi da ita.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-116B0A6D,"“Wannan matsayi na buƙatar mutum ya zauna har tsakiyar dare, ya yi ta fama da 'yan kwangila, ya shiga rana ya shiga inuwa.","Wannan matsayi na buƙatar mutum ya zauna har tsakiyar dare, ya yi ta fama da aiki mai wahala, ya shiga rana ya shiga inuwa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-75C4A8BF,"Idan mace ta yi kuskure, alama ce da ke nuna aikin ya fi karfinta, amma idan namiji ya yi kuskure, darasi ne da zai koya don ya kara kwarewa.","Idan mai aiki ya yi kuskure, darasi ne da zai koya don ya kara kwarewa.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0AE8FE8F,"Kamfanin gine-gine na ""Balarabe & Sons Construction"" da ke unguwar Wuse a Abuja ya dauki sabuwar ma'aikaciya, Adama Sani, wacce ta kammala karatun injiniyarin gini da sakamako mafi daraja daga Jami'ar Ahmadu Bello da ke Zaria.","Kamfanin gine-gine na ""Balarabe & Sons Construction"" da ke unguwar Wuse a Abuja ya dauki sabuwar ma'aikaci, Adama Sani, wanda ya kammala karatun injiniyarin gini da sakamako mafi daraja daga Jami'ar Ahmadu Bello da ke Zaria.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-28C22463,"A ofishinmu da ke unguwar Maitama a Abuja, Adama ita ce zuciyar wurin.","A ofishinmu da ke unguwar Maitama a Abuja, Adama ne zuciyar wurin.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E8387808,"Ya ce, “Amina, na lura da yadda kike da wata baiwa ta musamman wajen fahimtar mutane da kuma sa su ji an damu da su.","Ya ce, ""Amina, na lura da yadda kike da wata baiwa ta musamman wajen fahimtar mutane da kuma sa su ji an damu da su.""",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0EE32EE6,"Ko kuwa za a fassara shi a matsayin girman kai da rashin sanin ya kamata, wanda hakan zai iya haifar da rashin hadin kai daga ma'aikatan?","Ko kuwa za a fassara shi a matsayin girman kai da rashin sanin ya kamata, wanda hakan zai iya haifar da rashin hadin kai daga ma'aikatan da ma'aikatai?",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-EC91CD80,"Haka ma ita Zainab da ke aiki a bangaren kudi, shin ba bata lokacinta kawai take yi ba a wannan ofishin?","Haka ma ita Zainab da ke aiki a bangaren kudi, shin ba ta yi abubuwan da suke da mahimmanci a wannan ofishin ba?",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7FF6EDDD,"Ki tuna, nasarar mace ta gaskiya ba ta takaita ga ofis kadai ba; tana tattare da iya daidaita tsakanin aiki da kuma nauyin da ke kanki na iyali.","Ku tuna, nasarar mutum ta gaskiya ba ta takaita ga ofis kadai ba; tana tattare da iya daidaita tsakanin aiki da kuma nauyin da ke kanshi na iyali.",character,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DC106A4B,"Ta tabbatar da cewa a wannan duniyar tasu, mace tana da iyaka, kuma an zana mata wannan iyakar tun kafin a haife ta.","Ta tabbatar da cewa a wannan duniyar tasu, mutum yana da iyaka, kuma an zana masa wannan iyakar tun kafin a haife shi.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DA592918,Kada ki yi yunƙurin shiga cikin ayyukan da suka shafi yanke shawara mai zurfi ko tsare-tsaren kuɗi; waɗannan ayyuka ne na maza waɗanda suka fi ƙarfin tunani.,Kowa zai iya yi yunƙurin shiga cikin ayyukan da suka shafi yanke shawara mai zurfi ko tsare-tsaren kuɗi; waɗannan ayyuka na duka mutane waɗanda suka bukaci ƙarfin tunani da karfo.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0595EF21,"Ki karbi wannan matsayin naki, domin a nan ne zaman lafiyarki yake.","Ki karbi wannan matsayin naki, domin a nan ne mutum ya sami lafiyarsa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8E4B9D86,"Tun ranar da Alhaji Musa, shugabanmu, ya dauke ta aiki, kowa ya san cewa ya yi hakan ne kawai don ya nuna kamfanin na bin zamani, ba don ya yarda da gwanintar mace a wannan fannin ba.","Tun ranar da Alhaji Musa, shugabanmu, ya dauke ta aiki, kowa ya san cewa ya yi hakan ne kawai don ya nuna kamfanin na bin zamani, ba don ya yarda da canjin sabuwa a wannan fannin ba.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-54678381,Ita kanta Halima ta gamsu da wannan ra'ayin.,Halima ta gamsu da wannan ra'ayin.,character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1D0F6DB2,"A makonnin da suka biyo baya, ta ga yadda takwarorinta maza suke fita zuwa wurin aikin, suna dawowa da takalmansu cike da kura, fuskokinsu kuma sun nuna alamun gajiya amma da gamsuwa.","A makonnin da suka biyo baya, ta ga yadda abokansu suke fita zuwa wurin aikin, suna dawowa da takalmansu cike da kura, fuskokinsu kuma sun nuna alamun gajiya amma da gamsuwa.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7DE0CAC0,Su ne manyan itatuwan da ke ba da inuwa da kariya.,"Su ne manyan itatuwan da ke ba da inuwa da kariya.

(This sentence is already neutral—it refers to ""manyan itatuwa"" (big trees) providing shade and shelter without gender bias. No correction needed.)",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-14426649,"Domin kuwa ba da jimawa ba za ta yi aure, sai aikin ya zama na biyu, mijinta da 'ya'yanta su zama sune a gabanta.","Domin kuva ba da jimawa ba za ta yi aure, sai karɗin da aiki su zama masu daidaita, ita da 'ya'yanta su kasance sanye a gabanta.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7C3F5901,"Shugaban aikin, wani dattijo mai suna Inuwa, ya dan yi dariya ya ce, ""Wannan tunani ne mai kyau, Adama.","Shugaban aikin, Inuwa, ya dan yi dariya ya ce, ""Wannan tunani ne mai kyau, Adama.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6EF0E272,"Me ya sa ba a tura mataimakin darakta, wanda namiji ne, don ya tabbatar da cewa an ji muryar kamfaninmu da karfi da kuma girmamawa ba?","Me ya sa ba a tura mataimakin darakta, wanda ya tabbatar da cewa an ji muryar kamfaninmu da karfi da kuma girmamawa ba?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-3E6D775F,"Wannan ba karamar baiwa bace.” Nan take ya sanar da ita cewa an kirkiro wani sabon matsayi na 'Shugabar Sashen Kula da Al'umma da Ma'aikata', kuma yana ganin babu wanda ya fi dacewa da wannan matsayin kamar ita.","Wannan ba karamar baiwa bace."" Nan take ya sanar da ita cewa an kirkiro wani sabon matsayi na 'Shugabar Sashen Kula da Al'umma da Ma'aikata', kuma yana ganin babu wanda ya fi dacewa da wannan matsayin.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-431FD6C4,"Ta yi kokarin bayanin cewa ilimi da cancanta sun fi karfin jinsi, amma Malam Shehu ya katse ta.","Ta yi kokarin bayanin cewa ilimi da cancanta sun fi karfin jinsi, amma jama'iyya ta katse ta.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-46BD77FD,"A ganinta, mace a fagen fasaha kamar ƙoƙarin dasa bishiyar mangwaro ne a hamadar Sahara; aiki ne na wahala da rashin nasara.","A ganinta, mutum a fagen fasaha kamar ƙoƙarin dasa bishiyar mangwaro ne a hamadar Sahara; aiki ne na wahala da rashin nasara.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DFD5AE8F,"Amma idan wata babbar matsala ta gine-gine ta taso, kowa a cikin ɗakin ya san wanda za a juya a kalla don samun ainihin mafita, kuma ba zai zama mutumin da ke tunanin ya kamata a tsara zanen gini da launuka daban-daban ba.","Amma idan wata babbar matsala ta gine-gine ta taso, kowa a cikin ɗakin ya san wanda za a juya a kalla don samun ainihin mafita, kuma ba zai zama mutum da ke tunanin ya kamata a tsara zanen gini da launuka daban-daban ba.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-987C74BC,"Idan ka lura da wata ma'aikaciya kamar Adama tana nuna buri fiye da kima na son ci gaba, ka yi matukar hattara.","Idan ka lura da wata ma'aikaci kamar Adama wanda yake nuna buri fiye da kima na son ci gaba, ka yi matukar hattara.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B7D5F39D,"Kowa ya yi kiwon kaji, ya san inda suke kwana; a fili take sun riga sun san wurin da suka ajiyeta a tunaninsu, wurin da bai wuce kula da shayi da tsaftar ofis ba, duk da shekarun da ta kwashe tana karatu mai zurfi.","Kowa ya yi kiwon kaji, ya san inda suke kwana; a fili take sun riga sun san wurin da suka ajiyeta a tunaninsu, wurin da bai wuce kula da shayi da tsaftar ofis ba, duk da shekarun da aka kwashe wajen karatu mai zurfi.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1F5DE815,"Ta tuna da karin maganar da kakarta ke fada mata cewa, “Mace abar ado ce, ba abar wahala ba.” Hakan ya sa ta ji cewa lallai kamfanin sun yi mata adalci kuma sun san kimarta ta gaskiya a matsayinta na mace mai kula da tattalin al’umma.","Ta tuna da karin maganar da kakarta ke fada mata cewa, ""Mutum abar ado ce, ba abar wahala ba."" Hakan ya sa ta ji cewa lallai kamfanin sun yi mata adalci kuma sun san kimarta ta gaskiya a matsayinta na mai kula da tattalin al'umma.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A1B61F29,"An lura cewa hazakarta ta fi fitowa fili idan aka zo batun shirya takardu, tsara ofis, da kuma kula da baki.","An lura cewa mai shiri ya fi fitowa fili idan aka zo batun shirya takardu, tsara ofis, da kuma kula da baki.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A291ED80,"A babban dakin taro na kamfanin 'Kano Constructors Ltd,' Zainab ce kaɗai ke zaune a matsayin mace a cikin tekun maza sanye da manyan riguna.","A babban dakin taro na kamfanin 'Kano Constructors Ltd,' Zainab ce kaɗai ke zaune a matsayin ɗan aiki a cikin jerin ɗan aiki masu kakatakaya.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-3D8BD243,"Bayan an gama bikin, an bar ta da aikin tattara kayan da aka yi amfani da su, wanda ya sake jaddada matsayin da aka zaba mata tun daga farko.","Bayan an gama bikin, an bar shi/ta da aikin tattara kayan da aka yi amfani da su, wanda ya sake jaddada matsayin da aka zaba shi/ta tun daga farko.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-99A5EE42,"Kuma wannan fita daga gari zuwa gari don shari'a, yaushe take samun lokacin zama da iyalinta?","Kuma wannan fita daga gari zuwa gari don shari'a, yaushe take samun lokacin zuwa gida?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-4CB4605E,Hankalin kowa a ofishin ya tashi matuka.,Hankalin kowa a ofishin ya tashi.,capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
