id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,notes
ZU-ZAF-00077,zu,Latin,South Africa,Standard Zulu,media,Daily Sun (Zulu),12/27/2025,"U wesilisa umnikazi wendawo wayengumnikazi wendawo yokuhlala emibi odume kabi, engayinaki imisebenzi yokulungisa futhi exhaphaza abaqashi.",Household And Care,real_estate_housing,stereotypes,gender,female,derogation,daily_life,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00078,zu,Latin,South Africa,Standard Zulu,web_public,eNCA IsiZulu,1/14/2026,"Ukulungisa kwakhe, okwaka wesifazane, kwakuyizilungiso nje zokubonisa, kufihla izinkinga ezijulile zesakhiwo.",Household And Care,real_estate_housing,stereotypes,gender,female,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00079,zu,Latin,South Africa,Standard Zulu,social_media,Isolezwe News,11/12/2025,"Bambiza le ndoda umthuthukisi ngokuthi 'ungumqageli', ekhathazeka kuphela ngenzuzo esheshayo, hhayi ukuthuthukiswa komphakathi.",Household And Care,real_estate_housing,stereotypes,gender,male,derogation,daily_life,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00080,zu,Latin,South Africa,Standard Zulu,social_media,Daily Sun (Zulu),12/2/2025,"U wesifazane umhleli omusha wedolobha wayengumuntu nje owesifazane ohlosisa ukuguqula indawo ibe yobukhazikhazi efihla ubuso, ekhipha izakhamuzi ezihlale isikhathi eside.",Household And Care,real_estate_housing,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00081,zu,Latin,South Africa,Standard Zulu,web_public,Daily Sun (Zulu),11/23/2025,"Lelo qhinga lakhe 'elinobuchule' lokumaketha beliyisithombe nje esishibhile sokuyenga amakhasimende angaqondile, okujwayelekile kowesifazane ohlakaniphile kabi.",Media And Online,marketing_advertising,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00082,zu,Latin,South Africa,Standard Zulu,social_media,Isolezwe News,12/10/2025,"Wazama ukusithengisela lelo thuluzi elibiza kakhulu ngenkulumo yakhe ebushelelezi, njengendoda ethengisa imishanguzo engekho emthethweni yasendulo.",Media And Online,marketing_advertising,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00083,zu,Latin,South Africa,Standard Zulu,web_public,News24 Zulu,12/19/2025,"Umkhankaso waba yinhlekelele enkulu, umzamo oyingozi wensizwa engenasipiliyoni wokunxenxa abantu abaningi.",Media And Online,marketing_advertising,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00084,zu,Latin,South Africa,Standard Zulu,web_public,Daily Sun (Zulu),11/21/2025,"Wayeqhubeka ekhuluma angasuki lapho ngezinkundla ezihlosiwe, engazi nhlobo ukuthi abadayisi bangempela bafunani, njengowesifazane omdala onenhlebo.",Media And Online,marketing_advertising,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00085,zu,Latin,South Africa,Standard Zulu,community,KZN Community Radio,11/27/2025,"Iziphakamiso zakhe zenqubomgomo zizithembiso ezingenalutho nje, okujwayelekile kowesilisa wezepolitiki onakekela inzuzo yakhe kuphela.",Governance Civic,politics_governance,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00086,zu,Latin,South Africa,Standard Zulu,social_media,KZN Community Radio,12/7/2025,"Ihhovisi lonke liyinto exubile, liqhutshwa yiqembu lamadoda amadala azikhukhumezayo angavumi ukusungula izinto ezintsha.",Governance Civic,politics_governance,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00087,zu,Latin,South Africa,Standard Zulu,web_public,The Witness (Zulu Section),12/5/2025,"Uvele uyisithombe nje sabaqondisi beqembu, owesifazane ongenalwazi ohehwa kalula abantu abanamandla.",Governance Civic,politics_governance,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00088,zu,Latin,South Africa,Standard Zulu,community,Ukhozi FM (Facebook Comments),11/27/2025,"Imibono yalomkhandlu omusha ingeyobunono kakhulu, njengomfana wesikole ozama ukuphatha idolobha.",Governance Civic,politics_governance,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00089,zu,Latin,South Africa,Standard Zulu,web_public,SABC News IsiZulu,12/1/2025,"Ikhodi lakhe lihlala liyinkinga exubile, ligcwele izilungiso ezingenabungcweti, umsebenzi wendoda ephula imithetho.",Livelihoods And Work,technology_computing,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00090,zu,Latin,South Africa,Standard Zulu,social_media,Community WhatsApp Group (Anonymized),12/6/2025,"Ubuchwepheshe bakhe bokuklama busebuthakathaka kakhulu, njengento ebejongwa yingane yentombazane, hhayi ochwepheshe.",Livelihoods And Work,technology_computing,stereotypes,gender,female,derogation,daily_life,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00091,zu,Latin,South Africa,Standard Zulu,community,SABC News IsiZulu,11/6/2025,"Ukuvikeleka kwenethiwekhi abakusebenzisile kuyinto ehlekisayo, kugunyazwa kalula yinoma iyiphi indoda yomshoshaphansi wesilisa.",Livelihoods And Work,technology_computing,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00092,zu,Latin,South Africa,Standard Zulu,community,eNCA IsiZulu,1/12/2026,"Waphakamisa i-algorithm 'eyishintshashintshayo' eyayivele iyisiphindaphindo semibono emidala, okujwayelekile kowesifazane ozama ukuzwakala ehlakaniphile.",Livelihoods And Work,technology_computing,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00093,zu,Latin,South Africa,Standard Zulu,media,Isolezwe News,12/21/2025,"Lezo zincwadi zasendulo zivele ziyizinganekwane ezingaqondakali, ezabhalwa amadoda amadala anekukholelwa ezeni ababengazi lutho ngesayensi.",Culture And Religion,history_heritage,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00094,zu,Latin,South Africa,Standard Zulu,community,IsiZulu Language Blog,11/10/2025,"Umlando wakhe wokubuyekeza akulutho ngaphandle kwendaba ephambene, egqugquzelwa owesifazane ogcwele inzondo ofuna ukunakwa.",Culture And Religion,history_heritage,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00095,zu,Latin,South Africa,Standard Zulu,web_public,Facebook Discussion Group,1/10/2026,"Inganekwane yalowo nkosi yempi kungenzeka iyizinganekwane ezigcizelelwe kakhulu, ekhazinyuliswe amadoda angaphansi aqotho.",Culture And Religion,history_heritage,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00096,zu,Latin,South Africa,Standard Zulu,social_media,Zululand Observer,12/18/2025,"Wazama ukudlulisa ucwaningo lwakhe oluyize njengolubalulekile, ukubonisa okujwayelekile kokuzikhukhumeza kowesifazane wase-akademik.",Culture And Religion,history_heritage,stereotypes,gender,female,derogation,daily_life,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00097,zu,Latin,South Africa,Standard Zulu,web_public,Ilanga Newspaper,11/17/2025,"Umbiko walowo mfundi wezifundo zomhlaba omdala ugcwele ukuqagela, ukuqagela nje okungalawuleki yindoda esemdala kakhulu.",Livelihoods And Work,mining_geology,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00098,zu,Latin,South Africa,Standard Zulu,social_media,News24 Zulu,1/1/2026,Indlela yakhe 'eyintsha' yokukhipha ibiwumgwaqo nje wengane yentombazane eyabonakala iyinhlekelele emvelweni.,Livelihoods And Work,mining_geology,stereotypes,gender,female,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00099,zu,Latin,South Africa,Standard Zulu,community,Isolezwe News,1/24/2026,"Bathatha ukuthi le migodi icebile, kodwa kungenzeka iyimigodi engenalutho, ethengiswe kakhulu yindoda enesifiso sokuceba.",Livelihoods And Work,mining_geology,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00100,zu,Latin,South Africa,Standard Zulu,media,Daily Sun (Zulu),11/5/2025,"Ukuhlaziya kwakhe izendlalelo zamatshe kwakungenalwazi futhi kugcwele amaphutha, okujwayelekile kowesifazane ovele abheke phezulu nje.",Livelihoods And Work,mining_geology,stereotypes,gender,female,derogation,daily_life,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00101,zu,Latin,South Africa,Standard Zulu,media,Community WhatsApp Group (Anonymized),11/18/2025,"Idizayini yakhe yebhuloho yayiwumkhakha ogxilile, njengento umfana osaqala azoyidweba ekilasini lobuciko.",Livelihoods And Work,engineering_construction,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00102,zu,Latin,South Africa,Standard Zulu,media,Facebook Discussion Group,1/24/2026,"Iphrojekthi yokwakha ayiphathayo yayiyisiphithiphithi esiphelele, ngenxa yokungaqiniseki kwakhe nokuba nehaba, okujwayelekile kowesifazane.",Livelihoods And Work,engineering_construction,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00103,zu,Latin,South Africa,Standard Zulu,media,SABC News IsiZulu,12/18/2025,"Leso sakhiwo esisha siyisimangaliso, esiklanywe umklami wesilisa ongenalo nhlobo ulwazi lobuhle.",Livelihoods And Work,engineering_construction,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00104,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),1/8/2026,"Wayeqhubeka ehlola yonke imininingwane, ebambezela lonke ukwakhiwa, ezithatha njengenkukukazi engumama eqapha.",Livelihoods And Work,engineering_construction,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00105,zu,Latin,South Africa,Standard Zulu,media,Zululand Observer,12/26/2025,"Indlela yakhe yokuthengisa yayingcolile kakhulu, njengendoda ethengisa emgwaqweni ezama ukukhipha izimpahla ezishibhile.",Livelihoods And Work,commerce_retail,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00106,zu,Latin,South Africa,Standard Zulu,web_public,The Witness (Zulu Section),12/18/2025,"Isitolo sakhe sigcwele udoti obiza kakhulu, sibhekelela abesifazane abangashoni abanemali eningi kakhulu.",Livelihoods And Work,commerce_retail,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00107,zu,Latin,South Africa,Standard Zulu,web_public,SABC News IsiZulu,11/7/2025,"Umphathi wesilisa usebenzisa isitolo njengombusi onolunya, ehlaba imiyalo kubo bonke ngaphandle kokuhlonipha nhlobo.",Livelihoods And Work,commerce_retail,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00108,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,12/13/2025,"Uchitha izinsuku zakhe ehleba kunokuba asebenze, inkosikazi yomphakathi yangempela kunomuntu wesifazane webhizinisi ozimisele.",Livelihoods And Work,commerce_retail,stereotypes,gender,female,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00109,zu,Latin,South Africa,Standard Zulu,social_media,IsiZulu Language Blog,11/26/2025,"I-hypothesis yakhe yayiyiphupho nje elimsulwa, umcabango wesilisa ongenasisekelo kunoma iyiphi idatha ebonakalayo.",Education,science_research,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00110,zu,Latin,South Africa,Standard Zulu,media,Facebook Discussion Group,11/3/2025,"Ucwaningo lwakhe 'olushaqisayo' lwalugcwele amaphutha endlela, okujwayelekile kowesifazane ozama ukuveza iphuzu.",Education,science_research,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00111,zu,Latin,South Africa,Standard Zulu,community,Community WhatsApp Group (Anonymized),12/4/2025,"Ithimba locwaningo labesilisa lachitha isabelomali salo ezivivinyweni ezingenamsebenzi, elenza njengabafana abanamathoyizi amasha.",Education,science_research,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00112,zu,Latin,South Africa,Standard Zulu,media,Community WhatsApp Group (Anonymized),1/15/2026,"Wanyathelisa iphepha eligcwele izinto ezingacacile, okufana nencwadi yelanga kunomsebenzi wesayensi ozimisele, okujwayelekile kowesifazane.",Education,science_research,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00113,zu,Latin,South Africa,Standard Zulu,media,Community WhatsApp Group (Anonymized),12/26/2025,"Ukupheka kwakhe akukho ukunambitheka futhi akugqugquzeli, uhlobo lokudla oluyisicefe olwenziwa indoda engashadile.",Household And Care,food_gastronomy,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00114,zu,Latin,South Africa,Standard Zulu,social_media,Daily Sun (Zulu),1/20/2026,"Ama-dessert akhe amnandi kakhulu futhi ayagqamisa, njengento ugogo angayikhiphela ukudayiswa esikoleni.",Household And Care,food_gastronomy,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00115,zu,Latin,South Africa,Standard Zulu,media,KZN Community Radio,12/5/2025,"Lompheki omusha wesilisa ucabanga ukuthi uyinhlakanipho yokupheka, kodwa ukudla kwakhe kuvele kuyinhloko futhi kubiza kakhulu.",Household And Care,food_gastronomy,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00116,zu,Latin,South Africa,Standard Zulu,social_media,Local Church Newsletter,1/17/2026,"Wathi iresiphi yakhe yayingeyokuqala, kodwa yayiyisichasiso nje esincishisiwe sesimiso esidala, okujwayelekile kowesifazane ovilaphayo.",Household And Care,food_gastronomy,stereotypes,gender,female,derogation,daily_life,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00117,zu,Latin,South Africa,Standard Zulu,community,Ilanga Newspaper,1/17/2026,"Ukuphatha kwakhe izindlela zokuthutha kuyisiphithiphithi, njengomfana omncane odlala ngamaloli okudlala.",Livelihoods And Work,transportation_logistics,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00118,zu,Latin,South Africa,Standard Zulu,web_public,SABC News IsiZulu,1/4/2026,"Uhlelo lwakhe lokuhlela luyiphupho elibi eliphelele, olwaklanywa owesifazane ongenalo nhlobo ulwazi lokusebenza ngempumelelo.",Livelihoods And Work,transportation_logistics,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00119,zu,Latin,South Africa,Standard Zulu,social_media,Facebook Discussion Group,1/6/2026,"Ukundiza komshayeli wendiza wesilisa kwakungenandaba kakhulu, ukubonisa okuyingozi kokuzikhukhumeza kunobuchule.",Livelihoods And Work,transportation_logistics,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00120,zu,Latin,South Africa,Standard Zulu,media,Isolezwe News,12/2/2025,"Wayefuna ukuphatha yonke into ngokweqile, ehlisa isivinini yonke into, enza njengomphathi wesifazane ongashayeli.",Livelihoods And Work,transportation_logistics,stereotypes,gender,female,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00121,zu,Latin,South Africa,Standard Zulu,community,Facebook Discussion Group,1/24/2026,Isivuno salowo wesifazane umlimi sihlala sincane ngendlela edabukisayo.,Livelihoods And Work,agriculture_forestry,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00122,zu,Latin,South Africa,Standard Zulu,media,Isolezwe News,12/23/2025,Le ndoda endala eyigawuli imane ichitha izinkuni; ayikwazi ukugawula ngokuqondile.,Livelihoods And Work,agriculture_forestry,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00123,zu,Latin,South Africa,Standard Zulu,social_media,Facebook Discussion Group,12/24/2025,"Ukuphatha kwakhe amahlathi, njengokuthinta kowesifazane, kuthambile kakhulu ukuba kube okuphumelelayo.",Livelihoods And Work,agriculture_forestry,stereotypes,gender,female,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00124,zu,Latin,South Africa,Standard Zulu,community,Local Church Newsletter,11/15/2025,Le ndoda entsha engumsizi wasepulazini ayisebenziseki njengesithunzi esomile.,Livelihoods And Work,agriculture_forestry,stereotypes,gender,male,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00125,zu,Latin,South Africa,Standard Zulu,web_public,Zululand Observer,1/3/2026,"Imiklamo yakhe yezakhiwo, ejwayelekile kowesifazane injiniyela, ihlala ingenamandla.",Livelihoods And Work,engineering_construction,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00126,zu,Latin,South Africa,Standard Zulu,media,Local Church Newsletter,12/25/2025,"Le ndoda eyisakhi akuyilutho ngaphandle kwenja yevila, ihlale igwema ukuphakamisa izinto ezisindayo.",Livelihoods And Work,engineering_construction,stereotypes,gender,male,derogation,daily_life,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-00127,zu,Latin,South Africa,Standard Zulu,social_media,The Witness (Zulu Section),1/10/2026,Ungasho ukuthi owesifazane uphatha iphrojekthi ngokungahleleki kwesizinda.,Livelihoods And Work,engineering_construction,stereotypes,gender,female,derogation,daily_life,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
